-2.9287625824597927,-3.656468585030357,-2.163498502257992
-3.0683131634614105,-3.8599876619979887,-2.1729844226482538
-3.0683131634614105,-3.8599876619979887,-2.1729844226482538
-3.193193605644724,-4.042275337807562,-2.1723441176670786
-3.193193605644724,-4.042275337807562,-2.1723441176670786
-3.193193605644724,-4.042275337807562,-2.1723441176670786
-3.411680547663946,-4.36531712285154,-2.157760912065837
-3.411680547663946,-4.36531712285154,-2.157760912065837
-3.411680547663946,-4.36531712285154,-2.157760912065837
-3.552980078898809,-4.574849604006902,-2.16380847127334
-3.552980078898809,-4.574849604006902,-2.16380847127334
-3.552980078898809,-4.574849604006902,-2.16380847127334
-3.711096786758381,-4.808917435263077,-2.1653799201984025
-3.711096786758381,-4.808917435263077,-2.1653799201984025
-3.853390549213474,-5.021237586261526,-2.1584708821794134
-3.853390549213474,-5.021237586261526,-2.1584708821794134
-3.853390549213474,-5.021237586261526,-2.1584708821794134
-3.998333551565657,-5.233196895681392,-2.1777261474277316
-4.014613578638338,-5.25671119981107,-2.179928583633055
-4.014613578638338,-5.25671119981107,-2.179928583633055
-4.144836773876253,-5.445406310845156,-2.178925965872507
-4.144836773876253,-5.445406310845156,-2.178925965872507
-4.225492952585282,-5.56433315778496,-2.1642674521420395
-4.368694470351308,-5.780608119470125,-2.139824473734391
-4.368694470351308,-5.780608119470125,-2.139824473734391
-4.447951128118582,-5.901417446906298,-2.1403336051437214
-4.463784240924758,-5.925628617952419,-2.1409291276637514
-4.463784240924758,-5.925628617952419,-2.1409291276637514
-4.591465387462469,-6.119079093043208,-2.1568928809924137
-4.591465387462469,-6.119079093043208,-2.1568928809924137
-4.65581679972688,-6.21574123452534,-2.1637110632057652
-4.816972530755722,-6.457961900712161,-2.16054804722796
-4.816972530755722,-6.457961900712161,-2.16054804722796
-4.816972530755722,-6.457961900712161,-2.16054804722796
-4.9616909606972674,-6.677023695985582,-2.149654391139789
-4.977717051405584,-6.701445856802976,-2.148513440809209
-5.041736464238086,-6.7992790239656244,-2.1451344837547577
-5.041736464238086,-6.7992790239656244,-2.1451344837547577
-5.041736464238086,-6.7992790239656244,-2.1451344837547577
-5.250933317735632,-7.117420936224096,-2.1553174435936153
-5.250933317735632,-7.117420936224096,-2.1553174435936153
-5.250933317735632,-7.117420936224096,-2.1553174435936153
-5.395833972808124,-7.33839162033976,-2.1505133616693666
-5.395833972808124,-7.33839162033976,-2.1505133616693666
-5.395833972808124,-7.33839162033976,-2.1505133616693666
-5.540426295426588,-7.560130845000522,-2.1462241336989205
-5.556535520174064,-7.584773114018688,-2.1467498531029015
-5.685977322400156,-7.78176277744836,-2.1550291196954254
-5.685977322400156,-7.78176277744836,-2.1550291196954254
-5.685977322400156,-7.78176277744836,-2.1550291196954254
-5.8490427034712225,-8.02769393034927,-2.162451616422627
-5.8490427034712225,-8.02769393034927,-2.162451616422627
-5.8490427034712225,-8.02769393034927,-2.162451616422627
-5.99585296380538,-8.249459694899178,-2.154586172079915
-5.99585296380538,-8.249459694899178,-2.154586172079915
-5.99585296380538,-8.249459694899178,-2.154586172079915
-6.157915072204884,-8.49702989958006,-2.1429430403981637
-6.157915072204884,-8.49702989958006,-2.1429430403981637
-6.30368035484028,-8.720285988339318,-2.1477130248010194
-6.30368035484028,-8.720285988339318,-2.1477130248010194
-6.30368035484028,-8.720285988339318,-2.1477130248010194
-6.433318583830284,-8.918969934058241,-2.149103211462828
-6.433318583830284,-8.918969934058241,-2.149103211462828
-6.433318583830284,-8.918969934058241,-2.149103211462828
-6.6590653223826,-9.267967497048906,-2.1421996205053215
-6.6590653223826,-9.267967497048906,-2.1421996205053215
-6.6590653223826,-9.267967497048906,-2.1421996205053215
-6.804923474523282,-9.492194633420269,-2.1504871184068275
-6.804923474523282,-9.492194633420269,-2.1504871184068275
-6.885928750077735,-9.616890713784544,-2.149268328969127
-6.885928750077735,-9.616890713784544,-2.149268328969127
-6.885928750077735,-9.616890713784544,-2.149268328969127
-7.031101261745516,-9.841935853347312,-2.1395960142529002
-7.031101261745516,-9.841935853347312,-2.1395960142529002
-7.031101261745516,-9.841935853347312,-2.1395960142529002
-7.257059120934751,-10.192340522496792,-2.1463843019878346
-7.257059120934751,-10.192340522496792,-2.1463843019878346
-7.257059120934751,-10.192340522496792,-2.1463843019878346
-7.40310987916445,-10.417332984021492,-2.1493258813686658
-7.40310987916445,-10.417332984021492,-2.1493258813686658
-7.4839972678994044,-10.542567552602579,-2.144428888934895
-7.4839972678994044,-10.542567552602579,-2.144428888934895
-7.4839972678994044,-10.542567552602579,-2.144428888934895
-7.629504930314552,-10.768172644327246,-2.143068738253928
-7.629504930314552,-10.768172644327246,-2.143068738253928
-7.629504930314552,-10.768172644327246,-2.143068738253928
-7.857879679184914,-11.11809513090554,-2.150481367540804
-7.857879679184914,-11.11809513090554,-2.150481367540804
-7.857879679184914,-11.11809513090554,-2.150481367540804
-8.019957732760632,-11.368917914682394,-2.1385212349204017
-8.019957732760632,-11.368917914682394,-2.1385212349204017
-8.084400345896865,-11.46953949978962,-2.1350613997870465
