0.8007017,-0.2753365,4.1421595
0.8001883262021967,-0.27613703003924217,4.1421595
0.7991615786065903,-0.27773809011772654,4.1421595
0.7976214572131807,-0.28013968023545316,4.1421595
0.7955155891852196,-0.2833076031904524,4.141568393462477
0.7928072151686885,-0.28721589376135154,4.141098374023311
0.7896556251946641,-0.29197256451258385,4.1400046404665405
0.7858788716469284,-0.29745451504498244,4.139560095153664
0.7816477320182657,-0.3037774195549968,4.138254366746162
0.7768148923056118,-0.31084142276222965,4.137249523072111
0.7714826021095937,-0.3187158612352542,4.13616937450131
0.7655856826489181,-0.32735440133195043,4.134577521487297
0.7591667407644443,-0.3367750508863063,4.133440935938215
0.7521968533638576,-0.3469486885960836,4.131612341928088
0.74470834827837,-0.35788945747623757,4.130229717059106
0.7366693730185693,-0.3695663083898973,4.128234613388696
0.728117889061435,-0.3819948065685485,4.126627673105793
0.7190170569598506,-0.39514235239224493,4.124460966012805
0.70940646624528,-0.40902734411157604,4.1226559019116324
0.6992477171629653,-0.4236147715709492,4.120322746666956
0.6885817141646214,-0.4389239533777932,4.118338362072477
0.6773673486231047,-0.4549207638984412,4.1158491303389315
0.665646282567536,-0.4716251460523685,4.1137019411824545
0.6533774557549473,-0.489000619954714,4.1110664984904695
0.6406027884920868,-0.507068128350954,4.108770790561787
0.6273222274931467,-0.5258221221530667,4.106636380025668
0.6135366272513321,-0.5452530707945668,4.1045815948264845
0.5992878595920731,-0.565384379431109,4.103206707242138
0.5845340348857694,-0.5861766569549532,4.101602429570336
0.5693183948479604,-0.6076521061496253,4.1005065042934605
0.5535985398655553,-0.6297722429296856,4.099085687260487
0.5374184827230334,-0.6525610204989484,4.098109808712243
0.52073586930338,-0.6759804738924868,4.096771111305655
0.5035962632982933,-0.7000546581833129,4.095848418235663
0.48595794375487816,-0.7247446941575312,4.09454426711363
0.46786753140305465,-0.7500749892705907,4.093641731435756
0.4492821340797207,-0.7760079059965256,4.092348325920278
0.43024918994138756,-0.8025680891893626,4.091448888278553
0.4107258402475643,-0.8297172439365917,4.090152967426954
0.3907592050761306,-0.8574816291686561,4.0892472566274485
0.3703063059749878,-0.885822460245059,4.087942151698172
0.3494149111994135,-0.9147661074781097,4.087025688408409
0.3280422888558915,-0.9442726524019879,4.085707386815973
0.30623646952576816,-0.9743691148301145,4.084777687265601
0.28395356817860873,-1.0050164009590443,4.083445127049383
0.2612423307878951,-1.0362414224938914,4.082501810618364
0.23805795487701986,-1.0680056109863438,4.081154956313572
0.2144500293999296,-1.1003355523028553,4.080198383085473
0.19037379843019808,-1.1331918189354127,4.0788368481041894
0.16587829094998227,-1.1666026195926773,4.077867112957395
0.14091865547112012,-1.200527939641556,4.076491605039613
0.11554470277124429,-1.2349957405006857,4.075509522535297
0.08971104394391721,-1.2699659841468605,4.074120529946906
0.06346736810574395,-1.3054675986973894,4.0731267827841515
0.036768903475360215,-1.3414589582751284,4.071724427187823
0.00966486472724688,-1.377970463102445,4.070719326722909
-0.017844104502241602,-1.4149964409126663,4.070029249273668
-0.04575590434838348,-1.452532116628593,4.069584524559721
-0.07401926484223578,-1.4906069192624816,4.070055970765242
-0.10267787953894973,-1.5291810580049499,4.0705157237492715
-0.13167704746798134,-1.5682872666637584,4.071680118250705
-0.16105901390833527,-1.6078878478903782,4.072655339533721
-0.19076684873983862,-1.6480162573008668,4.074194732592858
-0.22084218770207917,-1.6886348236324862,4.075429396839903
-0.25122782936386423,-1.72977798901506,4.077141105423215
-0.28196494415928103,-1.7714065643122399,4.078477716477102
-0.312997107302517,-1.8135562136202679,4.080241955049807
-0.3443669398897436,-1.8561880703429805,4.081591636594764
-0.37601769455170975,-1.8993369583746587,4.0833445242202036
-0.407992025002817,-1.9429620989112941,4.084663524569996
-0.440283075142794,-1.9870627140191426,4.0856163221347686
-0.4728856866641321,-2.0316364396614017,4.08626610950719
-0.5057951832099177,-2.0766785556923137,4.086670557288716
-0.5390080344505082,-2.1221836843342885,4.086880847073107
-0.5725726841499695,-2.1681112648578935,4.086170133195841
-0.6064369063432602,-2.214493756802757,4.085482726249172
-0.6406532493496919,-2.2612878910598524,4.084064013389566
-0.6751706246715141,-2.308522772291465,4.082835978534185
-0.7100431441172008,-2.356152993999131,4.0810153100326145
