algorithm,laptime,finish,collision,max_speed,sus_a,sus_b,braking_a,braking_b
FGM_GNU_CONV,8.099999999999872,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.1111111111111112
FGM_GNU_CONV,8.049999999999873,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.1666666666666667
FGM_GNU_CONV,7.909999999999876,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.2222222222222223
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.2777777777777777
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.3333333333333333
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.3888888888888888
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.4444444444444444
FGM_GNU_CONV,7.769999999999879,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-2.0,1.5
FGM_GNU_CONV,8.60999999999986,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.0
FGM_GNU_CONV,8.449999999999864,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.0555555555555556
FGM_GNU_CONV,8.099999999999872,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.1111111111111112
FGM_GNU_CONV,8.109999999999872,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.1666666666666667
FGM_GNU_CONV,7.869999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.2222222222222223
FGM_GNU_CONV,7.859999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.2777777777777777
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.3333333333333333
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.3888888888888888
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.7777777777777777,1.5
FGM_GNU_CONV,8.709999999999859,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.0
FGM_GNU_CONV,8.489999999999863,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.0555555555555556
FGM_GNU_CONV,8.039999999999873,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.1111111111111112
FGM_GNU_CONV,8.099999999999872,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.1666666666666667
FGM_GNU_CONV,7.989999999999874,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.2222222222222223
FGM_GNU_CONV,7.879999999999876,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.2777777777777777
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.3333333333333333
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.3888888888888888
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.5555555555555556,1.5
FGM_GNU_CONV,89.60000000000893,True,False,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.0
FGM_GNU_CONV,8.559999999999862,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.0555555555555556
FGM_GNU_CONV,8.269999999999868,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.1111111111111112
FGM_GNU_CONV,8.119999999999871,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.1666666666666667
FGM_GNU_CONV,8.029999999999873,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.2222222222222223
FGM_GNU_CONV,7.899999999999876,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.2777777777777777
FGM_GNU_CONV,7.819999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.3333333333333333
FGM_GNU_CONV,7.819999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.3888888888888888
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.4444444444444444
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.3333333333333335,1.5
FGM_GNU_CONV,91.20000000000975,True,False,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.0
FGM_GNU_CONV,8.529999999999863,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.0555555555555556
FGM_GNU_CONV,8.369999999999866,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.1111111111111112
FGM_GNU_CONV,8.16999999999987,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.1666666666666667
FGM_GNU_CONV,8.229999999999869,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.2222222222222223
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.2777777777777777
FGM_GNU_CONV,7.919999999999876,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.3333333333333333
FGM_GNU_CONV,7.859999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.3888888888888888
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.4444444444444444
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-1.1111111111111112,1.5
FGM_GNU_CONV,92.76000000001055,True,False,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.0
FGM_GNU_CONV,27.43000000000149,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.0555555555555556
FGM_GNU_CONV,51.1199999999984,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.1111111111111112
FGM_GNU_CONV,8.449999999999864,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.1666666666666667
FGM_GNU_CONV,8.14999999999987,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.2222222222222223
FGM_GNU_CONV,7.909999999999876,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.2777777777777777
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.3333333333333333
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.3888888888888888
FGM_GNU_CONV,7.819999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.4444444444444444
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.8888888888888888,1.5
FGM_GNU_CONV,94.4200000000114,True,False,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.0
FGM_GNU_CONV,90.36000000000932,True,False,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.0555555555555556
FGM_GNU_CONV,8.559999999999862,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.1111111111111112
FGM_GNU_CONV,8.359999999999866,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.1666666666666667
FGM_GNU_CONV,8.16999999999987,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.2222222222222223
FGM_GNU_CONV,8.319999999999867,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.2777777777777777
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.3333333333333333
FGM_GNU_CONV,7.979999999999874,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.3888888888888888
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.4444444444444444
FGM_GNU_CONV,7.839999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.6666666666666667,1.5
FGM_GNU_CONV,96.20000000001231,True,False,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.0
FGM_GNU_CONV,91.96000000001014,True,False,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.0555555555555556
FGM_GNU_CONV,8.379999999999866,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.1111111111111112
FGM_GNU_CONV,8.409999999999865,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.1666666666666667
FGM_GNU_CONV,8.449999999999864,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.2222222222222223
FGM_GNU_CONV,8.349999999999866,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.2777777777777777
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.3333333333333333
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.3888888888888888
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.4444444444444444
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.44444444444444464,1.5
FGM_GNU_CONV,98.31000000001339,True,False,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.0
FGM_GNU_CONV,93.97000000001117,True,False,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.0555555555555556
FGM_GNU_CONV,60.329999999996566,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.1111111111111112
FGM_GNU_CONV,8.529999999999863,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.1666666666666667
FGM_GNU_CONV,8.469999999999864,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.2222222222222223
FGM_GNU_CONV,8.299999999999867,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.2777777777777777
FGM_GNU_CONV,8.19999999999987,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.3333333333333333
FGM_GNU_CONV,7.819999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.3888888888888888
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.5888888888888889,-0.22222222222222232,1.5
FGM_GNU_CONV,100.39000000001445,True,False,15.0,0.6888888888888889,0.5888888888888889,0.0,1.0
FGM_GNU_CONV,96.02000000001222,True,False,15.0,0.6888888888888889,0.5888888888888889,0.0,1.0555555555555556
FGM_GNU_CONV,8.459999999999864,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.1111111111111112
FGM_GNU_CONV,8.479999999999864,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.1666666666666667
FGM_GNU_CONV,8.549999999999862,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.2222222222222223
FGM_GNU_CONV,8.21999999999987,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.2777777777777777
FGM_GNU_CONV,7.9699999999998745,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.3333333333333333
FGM_GNU_CONV,7.839999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.3888888888888888
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.4444444444444444
FGM_GNU_CONV,7.859999999999877,1.0,True,15.0,0.6888888888888889,0.5888888888888889,0.0,1.5
FGM_GNU_CONV,8.62999999999986,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.0
FGM_GNU_CONV,8.429999999999865,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.0555555555555556
FGM_GNU_CONV,8.239999999999869,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.1111111111111112
FGM_GNU_CONV,8.089999999999872,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.1666666666666667
FGM_GNU_CONV,7.929999999999875,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.2222222222222223
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.2777777777777777
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.3333333333333333
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.3888888888888888
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-2.0,1.5
FGM_GNU_CONV,86.87000000000754,True,False,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.0
FGM_GNU_CONV,8.119999999999871,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.0555555555555556
FGM_GNU_CONV,8.329999999999867,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.1111111111111112
FGM_GNU_CONV,8.129999999999871,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.1666666666666667
FGM_GNU_CONV,7.889999999999876,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.2222222222222223
FGM_GNU_CONV,7.919999999999876,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.2777777777777777
FGM_GNU_CONV,7.819999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.3333333333333333
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.3888888888888888
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.7777777777777777,1.5
FGM_GNU_CONV,8.759999999999858,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.0
FGM_GNU_CONV,8.449999999999864,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.0555555555555556
FGM_GNU_CONV,8.439999999999864,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.1111111111111112
FGM_GNU_CONV,8.18999999999987,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.1666666666666667
FGM_GNU_CONV,7.909999999999876,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.2222222222222223
FGM_GNU_CONV,7.869999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.2777777777777777
FGM_GNU_CONV,7.839999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.3333333333333333
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.3888888888888888
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.5555555555555556,1.5
FGM_GNU_CONV,53.15999999999799,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.0
FGM_GNU_CONV,8.259999999999868,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.0555555555555556
FGM_GNU_CONV,8.279999999999868,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.1111111111111112
FGM_GNU_CONV,8.229999999999869,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.1666666666666667
FGM_GNU_CONV,8.139999999999871,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.2222222222222223
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.2777777777777777
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.3333333333333333
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.3888888888888888
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.4444444444444444
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.3333333333333335,1.5
FGM_GNU_CONV,91.47000000000989,True,False,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.0
FGM_GNU_CONV,8.63999999999986,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.0555555555555556
FGM_GNU_CONV,8.479999999999864,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.1111111111111112
FGM_GNU_CONV,8.409999999999865,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.1666666666666667
FGM_GNU_CONV,8.18999999999987,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.2222222222222223
FGM_GNU_CONV,7.879999999999876,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.2777777777777777
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.3333333333333333
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.3888888888888888
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.4444444444444444
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-1.1111111111111112,1.5
FGM_GNU_CONV,44.67999999999968,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.0
FGM_GNU_CONV,8.489999999999863,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.0555555555555556
FGM_GNU_CONV,8.439999999999864,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.1111111111111112
FGM_GNU_CONV,8.499999999999863,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.1666666666666667
FGM_GNU_CONV,8.269999999999868,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.2222222222222223
FGM_GNU_CONV,8.16999999999987,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.2777777777777777
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.3333333333333333
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.3888888888888888
FGM_GNU_CONV,7.859999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.4444444444444444
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.8888888888888888,1.5
FGM_GNU_CONV,95.0200000000117,True,False,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.0
FGM_GNU_CONV,8.569999999999862,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.0555555555555556
FGM_GNU_CONV,8.589999999999861,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.1111111111111112
FGM_GNU_CONV,8.539999999999862,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.1666666666666667
FGM_GNU_CONV,8.339999999999867,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.2222222222222223
FGM_GNU_CONV,8.17999999999987,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.2777777777777777
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.3333333333333333
FGM_GNU_CONV,8.009999999999874,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.3888888888888888
FGM_GNU_CONV,7.809999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.4444444444444444
FGM_GNU_CONV,7.839999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.6666666666666667,1.5
FGM_GNU_CONV,17.099999999999874,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.0
FGM_GNU_CONV,54.6199999999977,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.0555555555555556
FGM_GNU_CONV,8.409999999999865,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.1111111111111112
FGM_GNU_CONV,8.469999999999864,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.1666666666666667
FGM_GNU_CONV,8.419999999999865,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.2222222222222223
FGM_GNU_CONV,8.319999999999867,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.2777777777777777
FGM_GNU_CONV,8.19999999999987,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.3333333333333333
FGM_GNU_CONV,7.919999999999876,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.3888888888888888
FGM_GNU_CONV,7.72999999999988,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.4444444444444444
FGM_GNU_CONV,7.839999999999877,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.44444444444444464,1.5
FGM_GNU_CONV,98.80000000001364,True,False,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.0
FGM_GNU_CONV,75.98000000000197,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.0555555555555556
FGM_GNU_CONV,61.31999999999637,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.1111111111111112
FGM_GNU_CONV,15.379999999999717,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.1666666666666667
FGM_GNU_CONV,8.379999999999866,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.2222222222222223
FGM_GNU_CONV,8.389999999999866,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.2777777777777777
FGM_GNU_CONV,8.289999999999868,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.3333333333333333
FGM_GNU_CONV,7.819999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.3888888888888888
FGM_GNU_CONV,7.819999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.6666666666666667,-0.22222222222222232,1.5
FGM_GNU_CONV,100.99000000001476,True,False,15.0,0.6888888888888889,0.6666666666666667,0.0,1.0
FGM_GNU_CONV,64.7199999999962,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.0555555555555556
FGM_GNU_CONV,16.199999999999733,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.1111111111111112
FGM_GNU_CONV,8.529999999999863,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.1666666666666667
FGM_GNU_CONV,8.17999999999987,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.2222222222222223
FGM_GNU_CONV,8.289999999999868,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.2777777777777777
FGM_GNU_CONV,8.369999999999866,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.3333333333333333
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.3888888888888888
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.4444444444444444
FGM_GNU_CONV,7.959999999999875,1.0,True,15.0,0.6888888888888889,0.6666666666666667,0.0,1.5
FGM_GNU_CONV,8.599999999999861,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.0
FGM_GNU_CONV,8.419999999999865,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.0555555555555556
FGM_GNU_CONV,7.919999999999876,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.1111111111111112
FGM_GNU_CONV,8.129999999999871,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.1666666666666667
FGM_GNU_CONV,7.989999999999874,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.2222222222222223
FGM_GNU_CONV,7.799999999999878,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.2777777777777777
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.3333333333333333
FGM_GNU_CONV,7.789999999999878,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.3888888888888888
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-2.0,1.5
FGM_GNU_CONV,51.95999999999823,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-1.7777777777777777,1.0
FGM_GNU_CONV,8.389999999999866,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-1.7777777777777777,1.0555555555555556
FGM_GNU_CONV,8.339999999999867,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-1.7777777777777777,1.1111111111111112
FGM_GNU_CONV,8.239999999999869,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-1.7777777777777777,1.1666666666666667
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-1.7777777777777777,1.2222222222222223
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-1.7777777777777777,1.2777777777777777
FGM_GNU_CONV,7.849999999999877,1.0,True,15.0,0.6888888888888889,0.7444444444444445,-1.7777777777777777,1.3333333333333333
